34532823,"Pappu Yadav arrested on lockdown violation charge","May 11, 2021",https://www.thehindu.com/news/national/other-states/former-mp-pappu-yadav-arrested-in-patna/article34532823.ece
34530810,"Over 60,000 migrants have returned to villages in Karnataka","May 11, 2021",https://www.thehindu.com/news/national/karnataka/over-60000-migrants-have-returned-to-villages-in-karnataka/article34530810.ece
34531768,"Free food for the poor and kin of COVID-19 patients","May 11, 2021",https://www.thehindu.com/todays-paper/tp-national/tp-telangana/free-food-for-the-poor-and-kin-of-covid-19-patients/article34531768.ece
34531426,"Chandigarh extends restrictions as cases rise","May 11, 2021",https://www.thehindu.com/todays-paper/tp-miscellaneous/tp-others/chandigarh-extends-restrictions-as-cases-rise/article34531426.ece
34531362,"Over 60,000 migrants have returned to villages","May 11, 2021",https://www.thehindu.com/todays-paper/tp-national/tp-karnataka/over-60000-migrants-have-returned-to-villages/article34531362.ece
34530115,"Coronavirus | India records 3,493 new deaths","May 10, 2021",https://www.thehindu.com/news/national/coronavirus-india-records-3493-new-deaths/article34530115.ece
34529810,"Fresh batch of farmers from Punjab head for Delhi","May 10, 2021",https://www.thehindu.com/news/national/fresh-batch-of-farmers-from-punjab-head-for-delhi/article34529810.ece
34529628,"Coronavirus | Chandigarh administration extends curbs by one week","May 10, 2021",https://www.thehindu.com/news/national/other-states/coronavirus-chandigarh-administration-extends-curbs-by-one-week/article34529628.ece
34528699,"Free food for kin of COVID-19 patients","May 10, 2021",https://www.thehindu.com/news/national/telangana/free-food-for-kin-of-covid-19-patients/article34528699.ece
34528664,"Second wave of COVID-19 a direct consequence of government's incompetence: Congress Working Committee","May 10, 2021",https://www.thehindu.com/news/national/second-wave-of-covid-19-a-direct-consequence-of-governments-incompetence-congress-working-committee/article34528664.ece
34527710,"Delhi has only one day's Covaxin stock left: Satyendar Jain","May 10, 2021",https://www.thehindu.com/news/cities/Delhi/delhi-has-only-one-days-covaxin-stock-left-satyendar-jain/article34527710.ece
34527531,"Govt says all steps on for supply of Remdesivir, Tocilizumab","May 10, 2021",https://www.thehindu.com/news/national/govt-says-all-steps-on-for-supply-of-remdesivir-tocilizumab/article34527531.ece
34527006,"Going gets tough for transgender persons amidst pandemic scare","May 10, 2021",https://www.thehindu.com/news/national/kerala/going-gets-tough-for-transgender-persons-amidst-pandemic-scare/article34527006.ece
34526474,"Private hospitals in Kerala in the dark about COVID-19 vaccination","May 10, 2021",https://www.thehindu.com/news/national/kerala/private-hospitals-in-kerala-in-the-dark-about-covid-19-vaccination/article34526474.ece
34525177,"Bharat Biotech commences direct supply of COVID-19 vaccine Covaxin to 14 States","May 10, 2021",https://www.thehindu.com/business/Industry/bharat-biotech-commences-direct-supply-of-covid-19-vaccine-covaxin-to-14-states/article34525177.ece
34522562,"Lockdown gains: On need to augment health system","May 10, 2021",https://www.thehindu.com/opinion/editorial/lockdown-gains-the-hindu-editorial-on-the-need-to-augment-the-health-system-during-the-inevitable-measure/article34522562.ece
34523352,"'Excessive use of oxygen in U.P. hospitals'","May 10, 2021",https://www.thehindu.com/todays-paper/tp-national/excessive-use-of-oxygen-in-up-hospitals/article34523352.ece
34523482,"Boy suffers burns during steam inhalation","May 10, 2021",https://www.thehindu.com/todays-paper/tp-national/tp-karnataka/boy-suffers-burns-during-steam-inhalation/article34523482.ece
34523901,"Distribution of relief for folk artistes","May 10, 2021",https://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/distribution-of-relief-for-folk-artistes/article34523901.ece
34523352,"'Excessive use of oxygen in U.P. hospitals'","May 10, 2021",https://www.thehindu.com/todays-paper/tp-national/excessive-use-of-oxygen-in-up-hospitals/article34523352.ece
34522786,"J&amp;K extends lockdown till May 17","May 09, 2021",https://www.thehindu.com/news/national/other-states/jk-extends-lockdown-till-may-17/article34522786.ece
34522768,"More women and youth among fatalities in second wave","May 09, 2021",https://www.thehindu.com/news/national/tamil-nadu/more-women-and-youth-among-fatalities-in-second-wave/article34522768.ece
34522726,"Coronavirus | 28,897 more persons test positive","May 09, 2021",https://www.thehindu.com/news/national/tamil-nadu/28897-more-persons-test-positive/article34522726.ece
34516914,"Don't sweat the small stuff","May 09, 2021",https://www.thehindu.com/business/Industry/dont-sweat-the-small-stuff/article34516914.ece
34522427,"Boy suffers burns during steam inhalation","May 09, 2021",https://www.thehindu.com/news/cities/Hyderabad/boy-suffers-burns-during-steam-inhalation/article34522427.ece
34520178,"Delhi received 499 MT oxygen on May 8 against 700 MT ordered by SC: Raghav Chadha","May 09, 2021",https://www.thehindu.com/news/cities/Delhi/delhi-received-499-mt-oxygen-on-may-8-against-700-mt-ordered-by-sc-raghav-chadha/article34520178.ece
34520036,"COVID-appropriate behaviour, vaccination main shields against all mutants, future waves: experts","May 09, 2021",https://www.thehindu.com/sci-tech/health/covid-appropriate-behaviour-vaccination-main-shields-against-all-mutants-future-waves-experts/article34520036.ece
34520009,"Audit finds excessive use of oxygen in U.P. hospitals","May 09, 2021",https://www.thehindu.com/news/national/other-states/audit-finds-excessive-use-of-oxygen-in-up-hospitals/article34520009.ece
34519980,"Ensure effective usage of oxygen, Stalin tells authorities","May 09, 2021",https://www.thehindu.com/news/national/tamil-nadu/ensure-effective-usage-of-oxygen-stalin-tells-authorities/article34519980.ece
34519874,"Coronavirus | Ten States account for over 71% of new COVID-19 cases","May 09, 2021",https://www.thehindu.com/news/national/coronavirus-ten-states-account-for-over-71-of-new-covid-19-cases/article34519874.ece
34519715,"PM Modi speaks to CMs of four States on COVID situation","May 09, 2021",https://www.thehindu.com/news/national/pm-modi-speaks-to-cms-of-four-states-on-covid-situation/article34519715.ece
34519075,"Coronavirus updates | May 9, 2021","May 09, 2021",https://www.thehindu.com/news/national/coronavirus-live-may-9-2021-updates/article34519075.ece
34518196,"IPL gone? Jest relax","May 09, 2021",https://www.thehindu.com/todays-paper/tp-features/tp-sundaymagazine/ipl-gone-jest-relax/article34518196.ece
34518293,"Study reveals interesting facet of the novel coronavirus","May 09, 2021",https://www.thehindu.com/todays-paper/tp-features/tp-sci-tech-and-agri/study-reveals-interesting-facet-of-the-novel-coronavirus/article34518293.ece
34518376,"Second wave is aggravating mental health issues","May 09, 2021",https://www.thehindu.com/todays-paper/second-wave-is-aggravating-mental-health-issues/article34518376.ece
34518771,"People with symptoms should stay at home: Harish","May 09, 2021",https://www.thehindu.com/todays-paper/tp-national/tp-telangana/people-with-symptoms-should-stay-at-home-harish/article34518771.ece
34515986,"Study reveals interesting facet of the novel coronavirus","May 08, 2021",https://www.thehindu.com/sci-tech/science/study-reveals-interesting-facet-of-the-novel-coronavirus/article34515986.ece
34515798,"Distribution of relief for folk artistes","May 08, 2021",https://www.thehindu.com/news/cities/Tiruchirapalli/distribution-of-relief-for-folk-artistes/article34515798.ece
34504996,"IPL gone? Jest relax","May 08, 2021",https://www.thehindu.com/opinion/ipl-gone-jest-relax/article34504996.ece
34513236,"Surrounded by pain and death, second wave is aggravating mental health issues","May 08, 2021",https://www.thehindu.com/news/national/karnataka/surrounded-by-pain-and-death-second-wave-is-aggravating-mental-health-issues/article34513236.ece
34513228,"Surrounded by pain and death, second wave is aggravating mental health issues","May 08, 2021",https://www.thehindu.com/news/cities/bangalore/surrounded-by-pain-and-death-second-wave-is-aggravating-mental-health-issues/article34513228.ece
34513173,"Enforcing lockdown, law and order are priorities in Chennai, says new police commissioner","May 08, 2021",https://www.thehindu.com/news/cities/chennai/enforcing-lockdown-law-and-order-are-priorities-in-chennai-says-new-police-commissioner/article34513173.ece
34512017,"Traders in J&amp;K seek govt. help as COVID-19 curbs hit businesses","May 08, 2021",https://www.thehindu.com/news/national/other-states/traders-in-jk-seek-govt-help-as-covid-19-curbs-hit-businesses/article34512017.ece
34511584,"Coronavirus updates | May 8, 2021","May 08, 2021",https://www.thehindu.com/news/national/coronavirus-live-may-8-2021-updates/article34511584.ece
34511176,"Beds filling up fast in Madurai hospitals","May 08, 2021",https://www.thehindu.com/news/cities/Madurai/beds-filling-up-fast-in-all-hospitals/article34511176.ece
34510663,"Ensure food security to migrants, daily wagers: NGO writes to CM","May 08, 2021",https://www.thehindu.com/news/cities/Delhi/ensure-food-security-to-migrants-daily-wagers-ngo-writes-to-cm/article34510663.ece
34510645,"Shankar Jiwal is Chennai Police Commissioner","May 08, 2021",https://www.thehindu.com/news/cities/chennai/shankar-jiwal-is-chennai-police-commissioner/article34510645.ece
34510419,"For COVID-19 drugs, patients pay a heavy price","May 08, 2021",https://www.thehindu.com/news/national/tamil-nadu/covid-19-patients-pay-a-high-price-for-remdesivir/article34510419.ece
34511462,"Ensure food security to migrants, daily wagers: NGO writes to CM","May 08, 2021",https://www.thehindu.com/todays-paper/tp-national/tp-newdelhi/ensure-food-security-to-migrants-daily-wagers-ngo-writes-to-cm/article34511462.ece
34511069,"Patients fleeced as demand for drugs goes up","May 08, 2021",https://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/for-covid-19-drugs-patients-pay-a-heavy-price/article34511069.ece
